"Collection_number","CBG_ACC_BOOL","Scientific_name","Binomial","Binomial_authority_issues","Infra_auth_issues","Project_name","Site_name","latitude_dd","longitude_dd","Datum","Primary_Collector","Associated_Collectors","Habitat","Fide","Determined_by","Aspect","Slope","Notes","latitude_dms","longitude_dms","Long_AutoFill_Flag","Lat_AutoFill_Flag","datum","Country","State","County","Feature","Mang_Name","Unit_Nm","trs","Gen","elevation_m","elevation_ft","aspect","slope","geomorphon","geology","physical_environ","Site","Allotment","Full_name","Name_authority","Genus","Epithet","Infrarank","Infraspecies","Associates","Vegetation","Date_digital","Date_digital_ymd","Date_digital_day","Date_digital_mo","Date_digital_yr","Date_digital_text","Determined_date","Determined_date_ymd","Determined_date_day","Determined_date_mo","Determined_date_yr","Determined_date_text","POW_Query","Family","POW_Name_authority","POW_Full_name","Binomial_authority","POW_Genus","POW_Epithet","POW_Infrarank","POW_Infraspecies","Infraspecific_authority","Directions_BL"
1227,NA,"Orecarya virginensis","Orecarya virginensis",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Open gravelly areas","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Oreocarya virginensis","Oreocarya virginensis (M.E.Jones) J.F.Macbr.","Oreocarya","virginensis",NA,NA,"Bromus pubescens, Baileya multiradiata, Xylorhiza tortifolia, Eriogonum inflatum","Yucca brevifolia, Ephedra nevadensis, Krascheninnikovia lanata, Acamptopappus shockleyi","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Oreocarya virginensis","Boraginaceae","Oreocarya virginensis (M.E.Jones) J.F.Macbr.","Oreocarya virginensis","(M.E.Jones) J.F.Macbr.","Oreocarya","virginensis",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1228,NA,"Acamptopappus shockleyi","Acamptopappus shockleyi",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Open gravelly areas","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Acamptopappus shockleyi","Acamptopappus shockleyi A.Gray","Acamptopappus","shockleyi",NA,NA,"Bromus pubescens, Baileya multiradiata, Xylorhiza tortifolia, Eriogonum inflatum","Yucca brevifolia, Ephedra nevadensis, Krascheninnikovia lanata","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Acamptopappus shockleyi","Asteraceae","Acamptopappus shockleyi A.Gray","Acamptopappus shockleyi","A.Gray","Acamptopappus","shockleyi",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1231,NA,"Draba cuneifolia","Draba cuneifolia",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Open ridgelines, lithosols. ","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Draba cuneifolia","Draba cuneifolia (Nutt.) Al-Shehbaz, M.Koch & Jordon-Thaden","Draba","cuneifolia",NA,NA,"Bromus pubescens, Pentachaeta lyonii, Phlox stansburyi, Phacelia crenulata, Plantago ovata","Yucca brevifolia, Ephedra nevadensis","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Draba cuneifolia","Brassicaceae","Tomostima cuneifolia (Nutt.) Al-Shehbaz, M.Koch & Jordon-Thaden","Tomostima cuneifolia","(Nutt.) Al-Shehbaz, M.Koch & Jordon-Thaden","Tomostima","cuneifolia",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1232,NA,"Linanthus parryae","Linanthus parryae",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Open ridgelines, lithosols. ","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Linanthus parryae","Linanthus parryae (A.Gray) Greene","Linanthus","parryae",NA,NA,"Bromus pubescens, Pentachaeta lyonii, Phlox stansburyi, Phacelia crenulata, Plantago ovata","Yucca brevifolia, Ephedra nevadensis","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Linanthus parryae","Polemoniaceae","Linanthus parryae (A.Gray) Greene","Linanthus parryae","(A.Gray) Greene","Linanthus","parryae",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1234,NA,"Rafinesquia neomexicana","Rafinesquia neomexicana",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Banks of dry gravelly wash","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Rafinesquia neomexicana","Rafinesquia neomexicana A.Gray","Rafinesquia","neomexicana",NA,NA,"Bromus pubescens","Yucca brevifolia, Ephedra nevadensis, Larrea tridentata","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Rafinesquia neomexicana","Asteraceae","Rafinesquia neomexicana A.Gray","Rafinesquia neomexicana","A.Gray","Rafinesquia","neomexicana",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1235,NA,"Chylismia claviformis","Chylismia claviformis",NA,NA,"Assess, Inventory, and Monitor",NA,35.81441,-115.45888,"NAD83","Reed Clark Benkendorf",NA,"Banks of dry gravelly wash","Jepson Desert Manual","R.C. Benkendorf",20,14,NA,"N 35°48'52","W 115°27'32",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","BLM","Las Vegas FO","24S 58E 34","U.S.A., Nevada, Clark Co., Spring Mountains, BLM Las Vegas FO 24S 58E 34","1,269","4,160",20,14,"hollow","Sedimentary, carbonate","At 4,160 ft (1,269 m), in a hollow, 14° slo. 20° asp.; geology: Sedimentary, carbonate.","1mi at 323° from New England Springs.",NA,"Chylismia claviformis","Chylismia claviformis (Torr. & Frém.) A.Heller","Chylismia","claviformis",NA,NA,"Bromus pubescens","Yucca brevifolia, Ephedra nevadensis, Larrea tridentata","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Chylismia claviformis","Onagraceae","Chylismia claviformis (Torr. & Frém.) A.Heller","Chylismia claviformis","(Torr. & Frém.) A.Heller","Chylismia","claviformis",NA,NA,NA,"50mins from Henderson NV via I-15 S. Turn L at the 1st cross street on NV-564 W/E Lake Mead Pkwy 2.6 mi. NV-564 W/E Lake Mead Pkwy turns slightly left 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or days 22.4 mi. Take exit 12 toward Goodsprings 0.3 mi. Merge on NV-161 W/Goodsprings Rd 6.3 mi. Turn L on Sandy Valley Rd 1.7 mi. Turn left 0.4 mi. Head to New England Springs."
1236,NA,"Oenothera californica","Oenothera californica","S. Wats. -? S. Wats. -? ",NA,"Assess, Inventory, and Monitor","Excelsior Mine Rd.",35.49059,-115.70191,"NAD83","Reed Clark Benkendorf",NA,"Roadsides in fire safety margin","Jepson Desert Manual","R.C. Benkendorf",304,1,NA,"N 35°29'26","W 115°42'7",NA,NA,"WGS84","U.S.A.","California","San Bernardino",NA,"NPS","Mojave National Preserve","16N 12E 09","U.S.A., California, San Bernardino Co., NPS Mojave National Preserve 16N 12E 09","1,073","3,520",304,1,"slope","Unconsolidated, undifferentiated","At 3,520 ft (1,073 m), on a slope, 1° slo. 304° asp.; geology: Unconsolidated, undifferentiated.","3.9mi at 0° from Valley Wells Station.",NA,"Oenothera californica","Oenothera californica Nutt.","Oenothera","californica",NA,NA,"Tiquilia sp., Sphaeralcea ambigua","Larrea tridentata, Yucca brevifolia, Ambrosia dumosa, Ephedra sp., Lycium sp., Baileya sp.","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","12.31.2018",2018-12-31,31,12,2018,"31 Dec, 2018","Oenothera californica","Onagraceae","Eulobus californicus Nutt.","Eulobus californicus","Nutt.","Eulobus","californicus",NA,NA,NA,"1.5 hrs from Boulder City NV via I-15 S. Con't on Boulder City Pkwy 3.5 mi. Take the ramp to Frontage Rd 0.6 mi. Merge on I-11 N 7 mi. Take exit 23 for I-215 W 1.3 mi. Con't on I-215 W 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or daysEntering California 58.5 mi. Take exit 272 for Cima Rd 0.3 mi. Turn R on Cima Rd 0.4 mi. Con't on Excelsior Mine Rd 3.6 mi. Head to Valley Wells Station."
1237,NA,"Amsonia tomentosa","Amsonia tomentosa","Frem.  -? ",NA,"Assess, Inventory, and Monitor","Excelsior Mine Rd.",35.49059,-115.70191,"NAD83","Reed Clark Benkendorf",NA,"Roadsides in fire safety margin","Jepson Desert Manual","R.C. Benkendorf",304,1,NA,"N 35°29'26","W 115°42'7",NA,NA,"WGS84","U.S.A.","California","San Bernardino",NA,"NPS","Mojave National Preserve","16N 12E 09","U.S.A., California, San Bernardino Co., NPS Mojave National Preserve 16N 12E 09","1,073","3,520",304,1,"slope","Unconsolidated, undifferentiated","At 3,520 ft (1,073 m), on a slope, 1° slo. 304° asp.; geology: Unconsolidated, undifferentiated.","3.9mi at 0° from Valley Wells Station.",NA,"Amsonia tomentosa","Amsonia tomentosa Torr. & Frém.","Amsonia","tomentosa",NA,NA,"Tiquilia sp., Sphaeralcea ambigua","Larrea tridentata, Yucca brevifolia, Ambrosia dumosa, Ephedra sp., Lycium sp., Baileya sp.","4.20.2018",2018-04-20,20,4,2018,"20 Apr, 2018","12.31.2018",2018-12-31,31,12,2018,"31 Dec, 2018","Amsonia tomentosa","Apocynaceae","Amsonia tomentosa Torr. & Frém.","Amsonia tomentosa","Torr. & Frém.","Amsonia","tomentosa",NA,NA,NA,"1.5 hrs from Boulder City NV via I-15 S. Con't on Boulder City Pkwy 3.5 mi. Take the ramp to Frontage Rd 0.6 mi. Merge on I-11 N 7 mi. Take exit 23 for I-215 W 1.3 mi. Con't on I-215 W 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or daysEntering California 58.5 mi. Take exit 272 for Cima Rd 0.3 mi. Turn R on Cima Rd 0.4 mi. Con't on Excelsior Mine Rd 3.6 mi. Head to Valley Wells Station."
1238,NA,"Eriophyllum multicaule","Eriophyllum multicaule",NA,NA,"Assess, Inventory, and Monitor",NA,35.48103,-115.7029,"NAD83","Reed Clark Benkendorf",NA,"Alluvial streambed","Jepson Desert Manual","R.C. Benkendorf",36,4,NA,"N 35°28'52","W 115°42'10",NA,NA,"WGS84","U.S.A.","California","San Bernardino",NA,"NPS","Mojave National Preserve","16N 12E 16","U.S.A., California, San Bernardino Co., NPS Mojave National Preserve 16N 12E 16","1,081","3,550",36,4,"footslope","Sedimentary, undifferentiated","At 3,550 ft (1,081 m), on a footslope, 4° slo. 36° asp.; geology: Sedimentary, undifferentiated.","3.2mi at 359° from Valley Wells Station.",NA,"Eriophyllum multicaule","Eriophyllum multicaule A.Gray","Eriophyllum","multicaule",NA,NA,"NA","Yucca brevifolia, Ephedra nevadensis, Ambrosia dumosa, Cylindropuntia acanthocarpa","04.21.2018",2018-04-21,21,4,2018,"21 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Eriophyllum multicaule","Asteraceae","Eriophyllum multicaule A.Gray","Eriophyllum multicaule","A.Gray","Eriophyllum","multicaule",NA,NA,NA,"1.5 hrs from Boulder City NV via I-15 S. Con't on Boulder City Pkwy 3.5 mi. Take the ramp to Frontage Rd 0.6 mi. Merge on I-11 N 7 mi. Take exit 23 for I-215 W 1.3 mi. Con't on I-215 W 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or daysEntering California 58.5 mi. Take exit 272 for Cima Rd 0.3 mi. Turn R on Cima Rd 0.4 mi. Con't on Excelsior Mine Rd 2.9 mi. Head to Valley Wells Station."
1241,NA,"Eschscholzia minutiflora","Eschscholzia minutiflora",NA,NA,"Assess, Inventory, and Monitor",NA,35.48103,-115.7029,"NAD83","Reed Clark Benkendorf",NA,"Alluvial streambed","Jepson Desert Manual","R.C. Benkendorf",36,4,NA,"N 35°28'52","W 115°42'10",NA,NA,"WGS84","U.S.A.","California","San Bernardino",NA,"NPS","Mojave National Preserve","16N 12E 16","U.S.A., California, San Bernardino Co., NPS Mojave National Preserve 16N 12E 16","1,081","3,550",36,4,"footslope","Sedimentary, undifferentiated","At 3,550 ft (1,081 m), on a footslope, 4° slo. 36° asp.; geology: Sedimentary, undifferentiated.","3.2mi at 359° from Valley Wells Station.",NA,"Eschscholzia minutiflora","Eschscholzia minutiflora S.Watson","Eschscholzia","minutiflora",NA,NA,"NA","Yucca brevifolia, Ephedra nevadensis, Ambrosia dumosa, Cylindropuntia acanthocarpa","04.21.2018",2018-04-21,21,4,2018,"21 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Eschscholzia minutiflora","Papaveraceae","Eschscholzia minutiflora S.Watson","Eschscholzia minutiflora","S.Watson","Eschscholzia","minutiflora",NA,NA,NA,"1.5 hrs from Boulder City NV via I-15 S. Con't on Boulder City Pkwy 3.5 mi. Take the ramp to Frontage Rd 0.6 mi. Merge on I-11 N 7 mi. Take exit 23 for I-215 W 1.3 mi. Con't on I-215 W 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or daysEntering California 58.5 mi. Take exit 272 for Cima Rd 0.3 mi. Turn R on Cima Rd 0.4 mi. Con't on Excelsior Mine Rd 2.9 mi. Head to Valley Wells Station."
1242,NA,"Pectocarya setosa","Pectocarya setosa",NA,NA,"Assess, Inventory, and Monitor",NA,35.48103,-115.7029,"NAD83","Reed Clark Benkendorf",NA,"Alluvial streambed","Jepson Desert Manual","R.C. Benkendorf",36,4,NA,"N 35°28'52","W 115°42'10",NA,NA,"WGS84","U.S.A.","California","San Bernardino",NA,"NPS","Mojave National Preserve","16N 12E 16","U.S.A., California, San Bernardino Co., NPS Mojave National Preserve 16N 12E 16","1,081","3,550",36,4,"footslope","Sedimentary, undifferentiated","At 3,550 ft (1,081 m), on a footslope, 4° slo. 36° asp.; geology: Sedimentary, undifferentiated.","3.2mi at 359° from Valley Wells Station.",NA,"Pectocarya setosa","Pectocarya setosa A.Gray","Pectocarya","setosa",NA,NA,"NA","Yucca brevifolia, Ephedra nevadensis, Ambrosia dumosa, Cylindropuntia acanthocarpa","04.21.2018",2018-04-21,21,4,2018,"21 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Pectocarya setosa","Boraginaceae","Pectocarya setosa A.Gray","Pectocarya setosa","A.Gray","Pectocarya","setosa",NA,NA,NA,"1.5 hrs from Boulder City NV via I-15 S. Con't on Boulder City Pkwy 3.5 mi. Take the ramp to Frontage Rd 0.6 mi. Merge on I-11 N 7 mi. Take exit 23 for I-215 W 1.3 mi. Con't on I-215 W 10.5 mi. Take exit 12B to merge on I-15 SParts of this road may be closed at certain times or daysEntering California 58.5 mi. Take exit 272 for Cima Rd 0.3 mi. Turn R on Cima Rd 0.4 mi. Con't on Excelsior Mine Rd 2.9 mi. Head to Valley Wells Station."
1243,NA,"Cryptantha flavoculata","Cryptantha flavoculata",NA,NA,"Assess, Inventory, and Monitor","Lee Canyon Rd. ",36.34839,-115.63639,"NAD83","Reed Clark Benkendorf",NA,"Thin cobbly soils","Jepson Desert Manual","R.C. Benkendorf",326,15,NA,"N 36°20'54","W 115°38'11",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","USFS","Toiyabe NF","18S 56E 25","U.S.A., Nevada, Clark Co., Spring Mountains, USFS Toiyabe NF 18S 56E 25","2,354","7,720",326,15,"slope","Unconsolidated, undifferentiated","At 7,720 ft (2,354 m), on a slope, 15° slo. 326° asp.; geology: Unconsolidated, undifferentiated.","2.3mi at 248° from Two Spring.",NA,"Cryptantha flavoculata","Cryptantha flavoculata A.Nelson","Cryptantha","flavoculata",NA,NA,"Sphaeralcea ambigua, Baileya multiradiata, Oenothera cespitosa","Yucca brevifolia, Krameria erecta, Ephedra nevadensis","4.22.2018",2018-04-22,22,4,2018,"22 Apr, 2018","12.31.2018",2018-12-31,31,12,2018,"31 Dec, 2018","Cryptantha flavoculata","Boraginaceae","Oreocarya flavoculata A.Nelson","Oreocarya flavoculata","A.Nelson","Oreocarya","flavoculata",NA,NA,NA,"50mins from Las Vegas NV via I-11, US-95 N and NV-156 S. At the interchange I-15 N, follow signs for US 95 NParts of this road may be closed at certain times or days 17.7 mi. Con't on US-95 N 13.5 mi. Turn L on NV-156 S 12.9 mi. Turn L on Champion Rd 0.7 mi. Head to Two Spring."
1244,NA,"Astragalus newberryi","Astragalus newberryi",NA,NA,"Assess, Inventory, and Monitor",NA,36.34839,-115.63639,"NAD83","Reed Clark Benkendorf",NA,"Open gravelly ares roadside and on scree slopes","Jepson Desert Manual","R.C. Benkendorf",326,15,"Banner well reflected, mostly whitish w/ faint violet strips and hues at tips and margins. Wings, light purple-pink.","N 36°20'54","W 115°38'11",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","USFS","Toiyabe NF","18S 56E 25","U.S.A., Nevada, Clark Co., Spring Mountains, USFS Toiyabe NF 18S 56E 25","2,354","7,720",326,15,"slope","Unconsolidated, undifferentiated","At 7,720 ft (2,354 m), on a slope, 15° slo. 326° asp.; geology: Unconsolidated, undifferentiated.","2.3mi at 248° from Two Spring.",NA,"Astragalus newberryi","Astragalus newberryi A.Gray","Astragalus","newberryi",NA,NA,"NA","Pinus monophylla, Juniperus osteosperma, Purshia tridentata, Cercocarpus ledifolius","4.22.2018",2018-04-22,22,4,2018,"22 Apr, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Astragalus newberryi","Fabaceae","Astragalus newberryi A.Gray","Astragalus newberryi","A.Gray","Astragalus","newberryi",NA,NA,NA,"50mins from Las Vegas NV via I-11, US-95 N and NV-156 S. At the interchange I-15 N, follow signs for US 95 NParts of this road may be closed at certain times or days 17.7 mi. Con't on US-95 N 13.5 mi. Turn L on NV-156 S 12.9 mi. Turn L on Champion Rd 0.7 mi. Head to Two Spring."
1245,NA,"Ivesia jaegeri","Ivesia jaegeri",NA,NA,"Assess, Inventory, and Monitor","Lee Canyon Rd. ",36.34839,-115.63639,"NAD83","Reed Clark Benkendorf",NA,"Growing in limestone conglomerate cliff sides where cobbles have fallen out","Jepson Desert Manual","R.C. Benkendorf",326,15,NA,"N 36°20'54","W 115°38'11",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","USFS","Toiyabe NF","18S 56E 25","U.S.A., Nevada, Clark Co., Spring Mountains, USFS Toiyabe NF 18S 56E 25","2,354","7,720",326,15,"slope","Unconsolidated, undifferentiated","At 7,720 ft (2,354 m), on a slope, 15° slo. 326° asp.; geology: Unconsolidated, undifferentiated.","2.3mi at 248° from Two Spring.",NA,"Ivesia jaegeri","Ivesia jaegeri (Munz & I.M.Johnst.) L.C.Wheeler","Ivesia","jaegeri",NA,NA,"Ephedra viridis, Purshia mexicana, Oreocarya flavoculata, Symphoricarpos longiflorus, Petrophytum caespitosum","Pinus monophylla, Juniperus osteosperma, Cercocarpus ledifolius, Coleogyne ramosissima","05.05.2018",2018-05-05,5,5,2018,"5 May, 2018","12.31.2018",2018-12-31,31,12,2018,"31 Dec, 2018","Ivesia jaegeri","Rosaceae","Potentilla jaegeri (Munz & I.M.Johnst.) L.C.Wheeler","Potentilla jaegeri","(Munz & I.M.Johnst.) L.C.Wheeler","Potentilla","jaegeri",NA,NA,NA,"50mins from Las Vegas NV via I-11, US-95 N and NV-156 S. At the interchange I-15 N, follow signs for US 95 NParts of this road may be closed at certain times or days 17.7 mi. Con't on US-95 N 13.5 mi. Turn L on NV-156 S 12.9 mi. Turn L on Champion Rd 0.7 mi. Head to Two Spring."
1247,NA,"Townsendia scapigera","Townsendia scapigera",NA,NA,"Assess, Inventory, and Monitor","Lee Canyon Rd. ",36.34839,-115.63639,"NAD83","Reed Clark Benkendorf",NA,"Open gravelly slopes","Jepson Desert Manual","R.C. Benkendorf",326,15,NA,"N 36°20'54","W 115°38'11",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","USFS","Toiyabe NF","18S 56E 25","U.S.A., Nevada, Clark Co., Spring Mountains, USFS Toiyabe NF 18S 56E 25","2,354","7,720",326,15,"slope","Unconsolidated, undifferentiated","At 7,720 ft (2,354 m), on a slope, 15° slo. 326° asp.; geology: Unconsolidated, undifferentiated.","2.3mi at 248° from Two Spring.",NA,"Townsendia scapigera","Townsendia scapigera D.C.Eaton","Townsendia","scapigera",NA,NA,"NA","Pinus monophylla, Juniperus osteosperma, Cercocarpus ledifolius, Artemisia tridentata","05.05.2019",2019-05-05,5,5,2019,"5 May, 2019","12.31.2018",2018-12-31,31,12,2018,"31 Dec, 2018","Townsendia scapigera","Asteraceae","Townsendia scapigera D.C.Eaton","Townsendia scapigera","D.C.Eaton","Townsendia","scapigera",NA,NA,NA,"50mins from Las Vegas NV via I-11, US-95 N and NV-156 S. At the interchange I-15 N, follow signs for US 95 NParts of this road may be closed at certain times or days 17.7 mi. Con't on US-95 N 13.5 mi. Turn L on NV-156 S 12.9 mi. Turn L on Champion Rd 0.7 mi. Head to Two Spring."
1248,NA,"Ivesia jaegeri","Ivesia jaegeri",NA,NA,"Assess, Inventory, and Monitor",NA,36.34839,-115.63639,"NAD83","Reed Clark Benkendorf",NA,"Growing in limestone conglomerate cliff sides where cobbles have fallen out","Jepson Desert Manual","R.C. Benkendorf",326,15,NA,"N 36°20'54","W 115°38'11",NA,NA,"WGS84","U.S.A.","Nevada","Clark","Spring Mountains","USFS","Toiyabe NF","18S 56E 25","U.S.A., Nevada, Clark Co., Spring Mountains, USFS Toiyabe NF 18S 56E 25","2,354","7,720",326,15,"slope","Unconsolidated, undifferentiated","At 7,720 ft (2,354 m), on a slope, 15° slo. 326° asp.; geology: Unconsolidated, undifferentiated.","2.3mi at 248° from Two Spring.",NA,"Ivesia jaegeri","Ivesia jaegeri (Munz & I.M.Johnst.) L.C.Wheeler","Ivesia","jaegeri",NA,NA,"Ephedra viridis, Purshia mexicana, Oreocarya flavoculata, Symphoricarpos longiflorus, Petrophytum caespitosum","Pinus monophylla, Juniperus osteosperma, Cercocarpus ledifolius, Coleogyne ramosissima","05.06.2018",2018-05-06,6,5,2018,"6 May, 2018","04.09.2025",2025-04-09,9,4,2025,"9 Apr, 2025","Ivesia jaegeri","Rosaceae","Potentilla jaegeri (Munz & I.M.Johnst.) L.C.Wheeler","Potentilla jaegeri","(Munz & I.M.Johnst.) L.C.Wheeler","Potentilla","jaegeri",NA,NA,NA,"50mins from Las Vegas NV via I-11, US-95 N and NV-156 S. At the interchange I-15 N, follow signs for US 95 NParts of this road may be closed at certain times or days 17.7 mi. Con't on US-95 N 13.5 mi. Turn L on NV-156 S 12.9 mi. Turn L on Champion Rd 0.7 mi. Head to Two Spring."
